# STN,YYYYMMDD,   HH,   DD,   FH,   FF,   FX,    T, T10N,   TD,   SQ,    Q,   DR,   RH,    P,   VV,    N,    U,   WW,   IX,    M,    R,    S,    O,    Y
# 
  370,20201122,    5,  220,   70,   60,  100,   91,     ,   82,    0,    0,    0,    0,10253,   59,    8,   94,   10,    7,    0,    0,    0,    0,    0
  370,20201122,    6,  220,   60,   60,  100,   94,   88,   81,    0,    0,    0,    0,10254,   65,    8,   91,     ,    5,    0,    0,    0,    0,    0
  370,20201122,    7,  220,   60,   50,   90,   90,     ,   86,    0,    0,    0,   -1,10255,   34,    8,   97,   51,    7,    0,    1,    0,    0,    0
  370,20201122,    8,  220,   60,   60,   80,   91,     ,   87,    0,    2,    0,   -1,10256,   50,    8,   97,   51,    7,    0,    1,    0,    0,    0
  370,20201122,    9,  230,   60,   60,   90,   92,     ,   89,    0,    7,    8,    1,10260,   31,    8,   97,   52,    7,    0,    1,    0,    0,    0
  370,20201122,   10,  230,   50,   40,   80,   93,     ,   90,    0,   12,    7,    1,10264,   39,    8,   98,   58,    7,    0,    1,    0,    0,    0
  370,20201122,   11,  230,   40,   50,   80,   93,     ,   90,    0,   14,    6,    2,10263,   38,    8,   98,   23,    7,    0,    1,    0,    0,    0
  370,20201122,   12,  230,   40,   40,   70,  100,   89,   98,    1,   26,    7,    4,10260,   57,    8,   98,   51,    7,    0,    1,    0,    0,    0
  370,20201122,   13,  220,   40,   40,   60,  100,     ,   97,    0,   39,    0,   -1,10256,   59,    8,   97,   22,    7,    0,    1,    0,    0,    0
  370,20201122,   14,  250,   40,   30,   50,   95,     ,   93,    0,   14,    6,    5,10256,   25,    8,   98,   53,    7,    0,    1,    0,    0,    0
  370,20201122,   15,  230,   30,   30,   50,   91,     ,   86,    2,    7,    5,    3,10255,   65,    8,   97,   81,    7,    0,    1,    0,    0,    0
  370,20201122,   16,  210,   30,   20,   40,   79,     ,   75,    0,    4,    0,   -1,10253,   65,    8,   97,   23,    7,    0,    1,    0,    0,    0
  370,20201122,   17,  210,   20,   10,   40,   64,     ,   63,    0,    0,    0,    0,10257,    1,    6,   99,   34,    7,    1,    0,    0,    0,    0
  370,20201122,   18,  220,   10,   20,   20,   78,   42,   75,    0,    0,    0,    0,10260,   21,    7,   98,   20,    7,    1,    0,    0,    0,    0
  370,20201122,   19,  220,   20,   30,   50,   88,     ,   85,    0,    0,    0,    0,10262,   41,    8,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201122,   20,  260,   20,   20,   40,   84,     ,   81,    0,    0,    0,    0,10263,   23,    8,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201122,   21,  250,   20,   30,   40,   82,     ,   79,    0,    0,    0,    0,10263,   21,    8,   98,   20,    7,    1,    0,    0,    0,    0
  370,20201122,   22,  240,   20,   20,   40,   85,     ,   82,    0,    0,    0,    0,10262,   25,    8,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201122,   23,  240,   20,   20,   40,   83,     ,   81,    0,    0,    0,    0,10263,   30,    8,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201122,   24,  240,   20,   20,   40,   74,   63,   71,    0,    0,    0,    0,10267,   22,    7,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201123,    1,  230,   20,   30,   40,   75,     ,   73,    0,    0,    0,    0,10266,   31,    8,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201123,    2,  240,   20,   20,   40,   75,     ,   72,    0,    0,    0,    0,10267,   50,    8,   97,   10,    7,    0,    0,    0,    0,    0
  370,20201123,    3,  240,   20,   20,   40,   67,     ,   65,    0,    0,    0,    0,10267,   48,    8,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201123,    4,  240,   20,   20,   40,   61,     ,   57,    0,    0,    0,    0,10270,   56,    7,   97,   10,    7,    0,    0,    0,    0,    0
  370,20201123,    5,  250,   20,   20,   40,   42,     ,   40,    0,    0,    0,    0,10272,   48,    3,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201123,    6,  230,   20,   20,   40,   36,    9,   33,    0,    0,    0,    0,10276,   34,    6,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201123,    7,  210,   20,   20,   40,   19,     ,   16,    0,    0,    0,    0,10281,   13,    0,   98,   20,    7,    1,    0,    0,    0,    0
  370,20201123,    8,  210,   20,   20,   20,   27,     ,   27,    5,    9,    0,    0,10287,    2,    7,   99,   34,    7,    1,    0,    0,    0,    0
  370,20201123,    9,  220,   20,   20,   40,   55,     ,   52,   10,   38,    0,    0,10290,   59,    8,   98,   20,    7,    1,    0,    0,    0,    0
  370,20201123,   10,  230,   20,   20,   40,   83,     ,   61,   10,   72,    0,    0,10295,   68,    8,   85,     ,    5,    0,    0,    0,    0,    0
  370,20201123,   11,  240,   20,   20,   40,   93,     ,   50,   10,   86,    0,    0,10296,   75,    8,   74,     ,    5,    0,    0,    0,    0,    0
  370,20201123,   12,  270,   30,   30,   40,   99,   -7,   47,   10,   97,    0,    0,10294,   79,    1,   69,    1,    7,    0,    0,    0,    0,    0
  370,20201123,   13,  250,   30,   30,   40,  101,     ,   37,   10,   98,    0,    0,10292,   80,    4,   64,     ,    5,    0,    0,    0,    0,    0
  370,20201123,   14,  210,   20,   20,   40,  102,     ,   37,   10,   66,    0,    0,10283,   77,    1,   64,     ,    5,    0,    0,    0,    0,    0
  370,20201123,   15,  190,   30,   30,   40,   84,     ,   30,   10,   32,    0,    0,10283,   80,    0,   68,     ,    5,    0,    0,    0,    0,    0
  370,20201123,   16,  180,   20,   20,   40,   43,     ,   22,    0,    4,    0,    0,10284,   70,    0,   86,     ,    5,    0,    0,    0,    0,    0
  370,20201123,   17,  200,   20,   10,   30,   33,     ,   23,    0,    0,    0,    0,10284,   65,    7,   93,     ,    5,    0,    0,    0,    0,    0
  370,20201123,   18,  160,   20,   10,   30,   36,    2,   30,    0,    0,    0,    0,10283,   65,    5,   95,     ,    5,    0,    0,    0,    0,    0
  370,20201123,   19,  150,   20,   20,   40,   54,     ,   41,    0,    0,    0,    0,10281,   65,    8,   91,     ,    5,    0,    0,    0,    0,    0
  370,20201123,   20,  180,   20,   20,   40,   57,     ,   42,    0,    0,    0,    0,10280,   66,    8,   89,     ,    5,    0,    0,    0,    0,    0
  370,20201123,   21,  160,   20,   40,   50,   67,     ,   53,    0,    0,    0,    0,10275,   62,    8,   90,     ,    5,    0,    0,    0,    0,    0
  370,20201123,   22,  170,   30,   40,   50,   75,     ,   63,    0,    0,    0,    0,10270,   61,    8,   91,     ,    5,    0,    0,    0,    0,    0
  370,20201123,   23,  190,   40,   30,   50,   84,     ,   73,    0,    0,    0,    0,10268,   63,    8,   92,     ,    5,    0,    0,    0,    0,    0
  370,20201123,   24,  190,   30,   30,   50,   85,   10,   75,    0,    0,    0,    0,10265,   62,    8,   93,     ,    5,    0,    0,    0,    0,    0
  370,20201124,    1,  190,   40,   40,   50,   85,     ,   75,    0,    0,    0,    0,10259,   61,    8,   93,     ,    5,    0,    0,    0,    0,    0
  370,20201124,    2,  200,   40,   40,   70,   89,     ,   75,    0,    0,    0,    0,10256,   61,    8,   90,     ,    5,    0,    0,    0,    0,    0
  370,20201124,    3,  180,   30,   30,   60,   67,     ,   62,    0,    0,    0,    0,10254,   56,    7,   96,   10,    7,    0,    0,    0,    0,    0
  370,20201124,    4,  180,   30,   40,   50,   77,     ,   70,    0,    0,    0,    0,10251,   57,    8,   95,   10,    7,    0,    0,    0,    0,    0
  370,20201124,    5,  190,   30,   30,   50,   69,     ,   66,    0,    0,    0,    0,10247,   44,    5,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201124,    6,  170,   20,   20,   40,   54,   36,   51,    0,    0,    0,    0,10245,   21,    2,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201124,    7,  170,   30,   30,   50,   67,     ,   66,    0,    0,    0,    0,10241,   58,    5,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201124,    8,  160,   30,   30,   40,   69,     ,   67,    5,    9,    0,    0,10241,   57,    8,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201124,    9,  180,   30,   30,   50,   83,     ,   72,   10,   41,    0,    0,10238,   64,    2,   92,     ,    5,    0,    0,    0,    0,    0
  370,20201124,   10,  190,   40,   40,   70,   96,     ,   70,   10,   81,    0,    0,10235,   70,    8,   83,     ,    5,    0,    0,    0,    0,    0
  370,20201124,   11,  200,   40,   40,   70,  109,     ,   70,   10,   95,    0,    0,10228,   75,    1,   76,     ,    5,    0,    0,    0,    0,    0
  370,20201124,   12,  200,   40,   40,   60,  111,   33,   65,   10,   99,    0,    0,10222,   75,    8,   73,     ,    5,    0,    0,    0,    0,    0
  370,20201124,   13,  190,   40,   40,   70,  114,     ,   66,   10,   82,    0,    0,10216,   75,    8,   72,     ,    5,    0,    0,    0,    0,    0
  370,20201124,   14,  190,   40,   30,   60,  113,     ,   65,   10,   59,    0,    0,10208,   75,    8,   72,     ,    5,    0,    0,    0,    0,    0
  370,20201124,   15,  170,   30,   20,   50,  102,     ,   59,   10,   34,    0,    0,10202,   75,    8,   75,     ,    5,    0,    0,    0,    0,    0
  370,20201124,   16,  170,   20,   30,   40,   86,     ,   55,    0,    3,    0,    0,10200,   75,    8,   80,     ,    5,    0,    0,    0,    0,    0
  370,20201124,   17,  160,   30,   30,   40,   78,     ,   53,    0,    0,    0,    0,10196,   70,    8,   84,     ,    5,    0,    0,    0,    0,    0
  370,20201124,   18,  160,   30,   30,   40,   72,   56,   47,    0,    0,    0,    0,10192,   70,    8,   84,     ,    5,    0,    0,    0,    0,    0
  370,20201124,   19,  160,   20,   30,   50,   68,     ,   44,    0,    0,    0,    0,10191,   70,    8,   84,     ,    5,    0,    0,    0,    0,    0
  370,20201124,   20,  150,   30,   30,   40,   62,     ,   43,    0,    0,    0,    0,10188,   70,    8,   87,     ,    5,    0,    0,    0,    0,    0
  370,20201124,   21,  160,   30,   30,   50,   61,     ,   41,    0,    0,    0,    0,10185,   70,    8,   87,     ,    5,    0,    0,    0,    0,    0
  370,20201124,   22,  150,   30,   30,   60,   56,     ,   37,    0,    0,    0,    0,10181,   70,    8,   87,     ,    5,    0,    0,    0,    0,    0
  370,20201124,   23,  150,   30,   30,   50,   49,     ,   36,    0,    0,    0,    0,10178,   65,    8,   91,     ,    5,    0,    0,    0,    0,    0
  370,20201124,   24,  150,   30,   30,   50,   46,   39,   33,    0,    0,    0,    0,10172,   65,    8,   91,     ,    5,    0,    0,    0,    0,    0
  370,20201125,    1,  150,   30,   30,   50,   44,     ,   30,    0,    0,    0,    0,10167,   70,    8,   90,     ,    5,    0,    0,    0,    0,    0
  370,20201125,    2,  150,   30,   30,   50,   38,     ,   28,    0,    0,    0,    0,10165,   65,    8,   92,     ,    5,    0,    0,    0,    0,    0
  370,20201125,    3,  140,   30,   30,   50,   35,     ,   25,    0,    0,    0,    0,10161,   65,    8,   93,     ,    5,    0,    0,    0,    0,    0
  370,20201125,    4,  130,   30,   30,   50,   34,     ,   24,    0,    0,    0,    0,10158,   65,    8,   93,     ,    5,    0,    0,    0,    0,    0
  370,20201125,    5,  140,   30,   30,   40,   30,     ,   21,    0,    0,    0,    0,10158,   65,    8,   93,     ,    5,    0,    0,    0,    0,    0
  370,20201125,    6,  150,   30,   30,   40,   31,   22,   22,    0,    0,    0,    0,10156,   64,    8,   93,     ,    5,    0,    0,    0,    0,    0
  370,20201125,    7,  150,   30,   30,   50,   34,     ,   23,    0,    0,    0,    0,10159,   64,    8,   92,     ,    5,    0,    0,    0,    0,    0
  370,20201125,    8,  150,   30,   30,   50,   42,     ,   27,    2,    6,    0,    0,10163,   63,    8,   90,     ,    5,    0,    0,    0,    0,    0
  370,20201125,    9,  150,   30,   30,   60,   48,     ,   30,    0,   21,    0,    0,10164,   62,    8,   88,     ,    5,    0,    0,    0,    0,    0
  370,20201125,   10,  170,   30,   30,   50,   64,     ,   40,    5,   55,    0,    0,10165,   63,    8,   84,     ,    5,    0,    0,    0,    0,    0
  370,20201125,   11,  190,   30,   30,   50,   86,     ,   49,    5,   67,    0,    0,10164,   64,    8,   77,     ,    5,    0,    0,    0,    0,    0
  370,20201125,   12,  180,   40,   40,   80,  100,   25,   57,    8,   69,    0,    0,10163,   68,    8,   74,     ,    5,    0,    0,    0,    0,    0
  370,20201125,   13,  190,   40,   30,   90,   99,     ,   59,    0,   39,    0,    0,10162,   68,    8,   75,     ,    5,    0,    0,    0,    0,    0
  370,20201125,   14,  170,   30,   40,   60,  103,     ,   60,    3,   28,    0,    0,10161,   70,    7,   74,     ,    5,    0,    0,    0,    0,    0
  370,20201125,   15,  190,   40,   30,   70,   95,     ,   56,   10,   24,    0,    0,10163,   70,    8,   76,     ,    5,    0,    0,    0,    0,    0
  370,20201125,   16,  180,   30,   30,   50,   79,     ,   52,    0,    3,    0,    0,10164,   67,    8,   82,     ,    5,    0,    0,    0,    0,    0
  370,20201125,   17,  180,   30,   30,   40,   82,     ,   55,    0,    0,    0,    0,10167,   67,    8,   82,     ,    5,    0,    0,    0,    0,    0
  370,20201125,   18,  180,   30,   30,   50,   77,   61,   53,    0,    0,    0,    0,10172,   64,    8,   85,     ,    5,    0,    0,    0,    0,    0
  370,20201125,   19,  170,   30,   20,   40,   60,     ,   46,    0,    0,    0,    0,10176,   63,    6,   90,     ,    5,    0,    0,    0,    0,    0
  370,20201125,   20,  180,   30,   20,   40,   55,     ,   45,    0,    0,    0,    0,10179,   62,    8,   93,     ,    5,    0,    0,    0,    0,    0
  370,20201125,   21,  210,   20,   20,   40,   60,     ,   54,    0,    0,    0,    0,10186,   62,    4,   95,     ,    5,    0,    0,    0,    0,    0
  370,20201125,   22,  180,   20,   30,   40,   64,     ,   59,    0,    0,    0,    0,10187,   61,    7,   96,     ,    5,    0,    0,    0,    0,    0
  370,20201125,   23,  190,   30,   30,   40,   68,     ,   59,    0,    0,    0,    0,10190,   59,    7,   94,   10,    7,    0,    0,    0,    0,    0
  370,20201125,   24,  180,   20,   20,   40,   66,   24,   58,    0,    0,    0,    0,10194,   61,    8,   94,     ,    5,    0,    0,    0,    0,    0
  370,20201126,    1,  190,   20,   20,   40,   70,     ,   55,    0,    0,    0,    0,10195,   60,    7,   90,     ,    5,    0,    0,    0,    0,    0
  370,20201126,    2,  200,   30,   30,   40,   76,     ,   60,    0,    0,    0,    0,10198,   64,    8,   89,     ,    5,    0,    0,    0,    0,    0
  370,20201126,    3,  180,   30,   20,   40,   75,     ,   58,    0,    0,    0,    0,10198,   63,    8,   88,     ,    5,    0,    0,    0,    0,    0
  370,20201126,    4,  190,   20,   20,   40,   73,     ,   58,    0,    0,    0,    0,10200,   61,    8,   90,     ,    5,    0,    0,    0,    0,    0
  370,20201126,    5,  220,   20,   20,   40,   76,     ,   62,    0,    0,    0,    0,10204,   61,    8,   90,     ,    5,    0,    0,    0,    0,    0
  370,20201126,    6,  180,   20,   20,   40,   70,   55,   54,    0,    0,    0,    0,10202,   59,    7,   89,   10,    7,    0,    0,    0,    0,    0
  370,20201126,    7,  220,   10,   10,   30,   67,     ,   59,    0,    0,    0,    0,10206,   59,    8,   95,   10,    7,    0,    0,    0,    0,    0
  370,20201126,    8,  180,   10,   10,   20,   73,     ,   61,    0,    2,    0,    0,10211,   59,    8,   91,   10,    7,    0,    0,    0,    0,    0
  370,20201126,    9,  200,   10,   10,   30,   82,     ,   62,    0,    9,    0,    0,10210,   59,    8,   87,   10,    7,    0,    0,    0,    0,    0
  370,20201126,   10,  190,   20,   20,   30,   89,     ,   65,    0,   21,    0,    0,10213,   61,    8,   84,     ,    5,    0,    0,    0,    0,    0
  370,20201126,   11,  230,   20,   20,   40,   93,     ,   65,    0,   27,    0,    0,10211,   63,    8,   82,     ,    5,    0,    0,    0,    0,    0
  370,20201126,   12,  270,   10,   10,   20,   96,   50,   68,    0,   29,    0,    0,10207,   63,    8,   82,     ,    5,    0,    0,    0,    0,    0
  370,20201126,   13,   10,    0,   10,   10,   97,     ,   69,    0,   24,    0,    0,10204,   63,    8,   82,     ,    5,    0,    0,    0,    0,    0
  370,20201126,   14,  360,   10,   10,   10,   98,     ,   70,    0,   18,    0,    0,10202,   61,    8,   83,     ,    5,    0,    0,    0,    0,    0
  370,20201126,   15,    0,   10,    0,   20,  100,     ,   74,    2,   10,    0,    0,10200,   63,    8,   84,   20,    7,    1,    0,    0,    0,    0
  370,20201126,   16,   10,   10,   20,   40,   89,     ,   68,    0,    3,    0,    0,10201,   59,    8,   86,   10,    7,    0,    0,    0,    0,    0
  370,20201126,   17,    0,   10,    0,   20,   79,     ,   67,    0,    0,    0,    0,10200,   60,    8,   92,     ,    5,    0,    0,    0,    0,    0
  370,20201126,   18,   50,   20,   20,   30,   81,   70,   74,    0,    0,    0,    0,10201,   50,    8,   95,   10,    7,    0,    0,    0,    0,    0
  370,20201126,   19,   20,   20,   30,   40,   74,     ,   70,    0,    0,    0,    0,10202,   28,    8,   97,   10,    7,    0,    0,    0,    0,    0
  370,20201126,   20,   50,   20,   20,   40,   78,     ,   72,    0,    0,    0,    0,10203,   50,    8,   95,   10,    7,    0,    0,    0,    0,    0
  370,20201126,   21,   80,   20,   10,   40,   77,     ,   68,    0,    0,    0,    0,10204,   57,    8,   93,   10,    7,    0,    0,    0,    0,    0
